frame,player1_x,player1_y,player2_x,player2_y,ball_x,ball_y
148,692,782,938,188,,
149,691,784,942,188,,
150,691,786,945,189,,
151,685,788,948,190,,
152,687,789,953,189,,
153,683,789,957,189,,
154,681,789,962,189,,
155,681,788,966,190,,
156,682,788,964,192,,
157,685,787,964,193,,
158,690,786,966,193,,
159,693,782,971,193,,
160,696,777,977,192,,
161,700,772,985,192,,
162,705,768,991,193,,
163,712,766,996,192,,
164,720,765,1000,191,,
165,727,765,1003,191,,
166,734,765,1007,191,,
167,742,766,1011,189,,
168,749,766,1017,189,,
169,757,766,1025,189,,
170,764,765,1031,189,,
171,772,764,1038,190,,
172,778,763,1045,190,,
173,782,762,1050,190,,
174,785,762,1054,189,,
175,788,762,1057,189,,
176,791,762,1061,188,,
177,796,763,1065,189,,
178,802,764,1068,189,,
179,810,765,1071,189,,
180,811,766,1075,189,,
181,811,765,1078,190,,
182,814,765,1082,191,,
183,829,764,1086,193,,
184,840,764,1090,195,,
185,848,764,1095,195,,
186,854,766,1100,196,,
187,858,767,1106,196,,
188,860,770,1110,195,,
189,849,771,1115,195,,
190,840,772,1119,195,,
191,847,773,1122,196,,
192,852,774,1125,197,,
193,854,774,1127,197,,
194,856,773,1128,198,,
195,857,772,1130,197,,
196,857,770,1131,197,,
197,856,768,1132,196,,
198,853,765,1133,196,,
199,850,762,1133,195,,
200,846,760,1133,194,,
201,842,759,1133,194,,
202,837,758,1133,193,,
203,833,757,1133,193,,
204,817,755,1136,192,,
205,804,755,1135,192,,
206,794,755,1134,191,,
207,784,756,1133,191,,
208,777,757,1134,190,,
209,776,762,1136,190,,
210,774,766,1137,189,,
211,772,770,1138,189,,
212,771,774,1139,188,,
213,770,776,1140,188,,
214,769,778,1141,188,,
215,769,780,1142,188,,
216,770,780,1142,188,,
217,770,779,1144,188,,
218,770,777,1146,188,,
219,770,774,1148,188,,
220,767,771,1150,189,,
221,764,768,1154,188,,
222,758,766,1156,185,,
223,743,764,1156,187,,
224,737,764,1158,186,,
225,727,764,1160,188,,
226,714,764,1161,190,,
227,701,765,1162,191,,
228,689,765,1161,189,,
229,680,767,1161,191,,
230,675,769,1159,190,,
231,671,771,1158,189,,
232,668,772,1156,187,,
233,668,773,1155,186,,
234,667,773,1154,186,,
235,665,773,1155,188,,
236,662,771,1155,189,,
237,658,770,1154,190,,
238,654,769,1153,190,,
239,651,767,1151,190,,
240,650,766,1148,190,,
241,649,765,1144,189,,
242,648,765,1139,189,,
243,649,765,1133,187,,
244,652,766,1128,187,,
245,655,767,1126,187,,
246,659,768,1123,187,,
247,664,769,1121,187,,
248,668,769,1118,185,,
249,672,770,1114,187,,
250,676,770,1112,187,,
251,681,770,1109,184,,
252,685,770,1106,187,,
253,689,769,1103,185,,
254,693,768,1099,184,,
255,695,767,1096,183,,
256,696,766,1094,184,,
257,696,764,1094,187,,
258,696,763,1094,189,,
259,694,761,1093,189,,
260,689,760,1093,189,,
261,681,758,1092,189,,
262,677,757,1090,186,,
263,678,755,1089,187,,
264,683,753,1086,185,,
265,698,748,1085,184,,
266,717,741,1084,183,,
267,735,735,1083,185,,
268,748,732,1082,183,,
269,754,732,1080,181,,
270,755,736,1080,181,,
271,751,743,1080,183,,
272,747,746,1079,182,,
273,744,749,1078,181,,
274,741,749,1076,180,,
275,739,749,1075,181,,
276,737,748,1075,181,,
277,734,747,1074,182,,
278,732,745,1073,182,,
279,730,743,1073,184,,
280,729,742,1073,185,,
281,728,741,1072,187,,
282,726,741,1071,187,,
283,725,742,1069,186,,
284,725,741,1062,184,,
285,726,740,1056,182,,
286,727,739,1056,184,,
287,729,739,1051,183,,
288,733,739,1047,182,,
289,739,741,1043,181,,
290,746,743,1043,183,,
291,754,746,1041,185,,
292,761,749,1039,187,,
293,768,752,1035,188,,
294,774,754,1032,188,,
295,779,755,1029,188,,
296,782,755,1027,188,,
297,786,755,1024,189,,
298,789,754,1022,189,,
299,791,753,1020,189,,
