frame,p1_x_mog2,p1_y_mog2,p2_x_mog2,p2_y_mog2,ball_x_mog2,ball_y_mog2,p1_x_yolo,p1_y_yolo,p2_x_yolo,p2_y_yolo,ball_x_yolo,ball_y_yolo
183,261.2680358886719,1944.7578125,95.1478500366211,2091.06982421875,,,396.4139709472656,447.4532470703125,261.260009765625,1928.171142578125,,
184,265.02410888671875,1942.626953125,95.1478500366211,2091.06982421875,,,397.7597961425781,447.4208068847656,262.0362854003906,1928.1561279296875,437.093505859375,1207.5799560546875
185,268.10687255859375,1942.567626953125,95.1478500366211,2091.06982421875,,,396.4139709472656,447.4532470703125,265.9176330566406,1928.0811767578125,436.1916198730469,1237.991943359375
186,270.5068359375,1944.579833984375,95.1478500366211,2091.06982421875,,,396.4139709472656,447.4532470703125,268.33721923828125,1930.122802734375,436.2293395996094,1271.385498046875
187,271.2767639160156,1944.56494140625,95.1478500366211,2091.06982421875,434.8223876953125,1318.2220458984375,396.4867858886719,441.1647644042969,269.2919921875,1934.268310546875,436.26611328125,1303.96484375
188,272.8166198730469,1944.5352783203125,95.1478500366211,2091.06982421875,433.4638977050781,1363.4456787109375,396.4867858886719,441.1647644042969,273.0759582519531,1932.115478515625,434.3532409667969,1366.839111328125
189,275.8963928222656,1944.4759521484375,95.1478500366211,2091.06982421875,434.7704162597656,1353.1270751953125,395.1385498046875,441.19732666015625,276.2571716308594,1934.1339111328125,,
190,279.7462158203125,1944.4017333984375,95.1478500366211,2091.06982421875,415.9559631347656,484.2359313964844,395.1385498046875,441.19732666015625,280.8232727050781,1931.9658203125,,
191,284.4395446777344,1946.36572265625,95.1478500366211,2091.06982421875,,,393.79034423828125,441.2298583984375,285.6172180175781,1936.02880859375,,
192,286.95947265625,1952.455078125,95.1478500366211,2091.06982421875,,,393.8585510253906,434.91888427734375,290.39154052734375,1940.0751953125,,
193,292.4573974609375,1956.4202880859375,95.1478500366211,2091.06982421875,,,391.15728759765625,434.984130859375,295.7309265136719,1937.9051513671875,,
194,298.6385498046875,1958.330810546875,95.1478500366211,2091.06982421875,431.5362854003906,1520.7022705078125,389.80670166015625,435.0167541503906,301.85479736328125,1935.715576171875,434.1564025878906,1582.3115234375
195,301.69683837890625,1958.2720947265625,95.1478500366211,2091.06982421875,433.8262939453125,1696.6856689453125,389.7457580566406,441.32745361328125,308.09033203125,1937.666748046875,,
196,305.519775390625,1958.1986083984375,95.1478500366211,2091.06982421875,444.4506530761719,707.62890625,388.4560852050781,435.04937744140625,316.5879821777344,1937.5028076171875,,
197,309.3902893066406,1960.1494140625,95.1478500366211,2091.06982421875,436.4435729980469,1363.3826904296875,388.3975830078125,441.3599853515625,320.523681640625,1941.5572509765625,,
198,313.973388671875,1960.0614013671875,95.1478500366211,2091.06982421875,433.81390380859375,1565.0230712890625,388.3975830078125,441.3599853515625,325.18115234375,1943.5263671875,433.68511962890625,1596.5430908203125
199,323.2066955566406,1963.92236328125,95.1478500366211,2091.06982421875,432.66802978515625,1627.2568359375,387.0494384765625,441.39251708984375,329.9358825683594,1953.666015625,433.3121643066406,1607.805419921875
200,330.1205139160156,1967.811767578125,95.1478500366211,2091.06982421875,433.100830078125,1640.9356689453125,387.0494384765625,441.39251708984375,332.2589416503906,1955.655029296875,434.0240173339844,1613.3780517578125
201,340.8033142089844,1971.6126708984375,95.1478500366211,2091.06982421875,433.1921691894531,1638.2093505859375,385.8087463378906,428.7814025878906,338.3831787109375,1955.5372314453125,434.6385803222656,1621.6961669921875
202,347.6627502441406,1977.4598388671875,95.1478500366211,2091.06982421875,433.2837219238281,1635.4764404296875,384.5073547363281,422.45806884765625,340.72637939453125,1961.5687255859375,,
203,352.2127990722656,1981.3385009765625,95.1478500366211,2091.06982421875,433.2837219238281,1635.4764404296875,384.45574951171875,428.8141174316406,346.0689697265625,1961.466064453125,434.96710205078125,1638.17333984375
204,355.9906311035156,1985.2159423828125,95.1478500366211,2091.06982421875,433.8031311035156,1646.3514404296875,384.5073547363281,422.45806884765625,349.8913879394531,1963.4100341796875,434.5946960449219,1649.040771484375
205,356.7438659667969,1987.1705322265625,95.1478500366211,2091.06982421875,433.5285949707031,1654.453857421875,384.5591125488281,416.07904052734375,352.18646240234375,1967.3883056640625,434.1340637207031,1662.4818115234375
206,358.2505187988281,1987.1417236328125,95.1478500366211,2091.06982421875,434.0426025390625,1665.151123046875,384.5591125488281,416.07904052734375,354.4693298339844,1967.344482421875,434.6434631347656,1673.104248046875
207,358.2505187988281,1987.1417236328125,95.1478500366211,2091.06982421875,433.7694396972656,1673.121826171875,383.3502502441406,396.8356628417969,355.23028564453125,1967.329833984375,435.14813232421875,1683.628173828125
208,360.51055908203125,1987.0985107421875,95.1478500366211,2091.06982421875,434.3691711425781,1681.01953125,381.93756103515625,403.3174743652344,359.038330078125,1965.2476806640625,434.6004943847656,1699.25830078125
209,376.59918212890625,384.03399658203125,364.29412841796875,1983.0841064453125,434.00640869140625,1691.48779296875,380.6196594238281,396.9019470214844,362.0728759765625,1969.2037353515625,434.91839599609375,1714.65673828125
210,375.22894287109375,384.06732177734375,366.56951904296875,1981.0635986328125,434.6004943847656,1699.25830078125,377.8891296386719,396.9682312011719,364.35357666015625,1969.1600341796875,434.4690246582031,1727.34228515625
211,375.22894287109375,384.06732177734375,368.83648681640625,1981.020263671875,434.3294982910156,1706.99267578125,377.8891296386719,396.9682312011719,366.6343078613281,1969.1162109375,434.6060485839844,1747.3250732421875
212,375.15863037109375,397.0345153808594,371.1034851074219,1980.976806640625,434.8280944824219,1717.2054443359375,376.56146240234375,390.5295104980469,369.6753234863281,1969.057861328125,434.9171447753906,1762.0731201171875
213,373.7934265136719,397.0676574707031,374.88189697265625,1980.9044189453125,434.5585021972656,1724.8167724609375,376.59918212890625,384.03399658203125,374.99725341796875,1968.955810546875,435.135986328125,1779.0333251953125
214,373.72857666015625,409.9405822753906,383.1947326660156,1980.745361328125,435.1419372558594,1732.3592529296875,373.8260192871094,390.5959777832031,375.7978515625,1964.9259033203125,434.6113586425781,1793.376220703125
215,372.3683166503906,409.9735412597656,389.9964904785156,1980.6151123046875,434.78387451171875,1742.3590087890625,373.8587341308594,384.10064697265625,378.1285400390625,1960.8502197265625,,
216,372.3385314941406,416.37493896484375,393.7753601074219,1980.542724609375,434.5174255371094,1749.7996826171875,372.51885986328125,377.61492919921875,385.8541564941406,1954.62451171875,,
217,371.0354919433594,403.5819396972656,394.609130859375,1976.560546875,435.0944519042969,1757.173583984375,373.8915710449219,377.5815124511719,382.81854248046875,1952.6488037109375,,
218,371.0630187988281,397.1339416503906,393.8518371582031,1976.574951171875,434.7406311035156,1766.95068359375,372.54931640625,371.0719909667969,385.08837890625,1954.63916015625,,
219,368.4237060546875,371.1724853515625,392.3740234375,1974.6141357421875,435.3124084472656,1774.2098388671875,371.14617919921875,377.6483459472656,388.11865234375,1956.61083984375,,
220,368.40081787109375,377.71514892578125,393.0945129394531,1976.5894775390625,405.920654296875,1496.8865966796875,369.77349853515625,377.6817626953125,391.83380126953125,1962.6046142578125,406.7348937988281,1503.00146484375
221,365.67333984375,371.239501953125,393.7753601074219,1980.542724609375,347.14892578125,1855.0621337890625,368.4237060546875,371.1724853515625,394.7660827636719,1968.5765380859375,401.9630432128906,1456.34912109375
222,362.9230651855469,371.3064880371094,396.0023193359375,1982.477294921875,,,365.6554870605469,377.781982421875,400.04412841796875,1970.4766845703125,,
223,360.1650085449219,377.9156188964844,399.6894226074219,1986.3492431640625,413.81658935546875,282.7691345214844,364.2828674316406,377.8153991699219,404.5036315917969,1974.3817138671875,,
224,358.78717041015625,384.4671630859375,404.9150085449219,1988.214599609375,,,364.2828674316406,377.8153991699219,408.3473205566406,1972.3148193359375,,
225,356.04705810546875,384.5338134765625,410.93756103515625,1988.0994873046875,,,364.2828674316406,377.8153991699219,412.19891357421875,1970.2435302734375,,
226,356.04730224609375,378.0158386230469,416.14703369140625,1989.96142578125,,,362.9102478027344,377.84881591796875,417.45458984375,1972.14013671875,,
227,354.67474365234375,378.04925537109375,419.09210205078125,1991.8626708984375,,,362.9102478027344,377.84881591796875,419.6669616699219,1974.0911865234375,,
228,353.30218505859375,378.0826721191406,422.0313720703125,1993.7601318359375,,,362.9102478027344,377.84881591796875,422.6323547363281,1976.023681640625,,
229,353.2973937988281,371.5409851074219,424.28326416015625,1993.7171630859375,,,361.5376281738281,377.8822021484375,427.1771240234375,1975.9366455078125,,
230,351.9150085449219,365.00885009765625,427.2144775390625,1995.6109619140625,,,360.1650085449219,377.9156188964844,427.8619384765625,1977.9088134765625,,
231,351.9150085449219,365.00885009765625,428.71429443359375,1995.582275390625,,,358.79241943359375,377.94903564453125,429.4495849609375,1975.89306640625,333.8153076171875,906.95166015625
232,351.9076232910156,358.4190368652344,430.139892578125,1997.5009765625,,,358.7976989746094,371.406982421875,429.3753662109375,1977.8798828125,326.38671875,863.8717041015625
233,351.9076232910156,358.4190368652344,430.8890686035156,1997.4866943359375,,,360.18060302734375,364.80731201171875,429.30133056640625,1979.8626708984375,322.51287841796875,834.4376220703125
234,351.9150085449219,365.00885009765625,430.139892578125,1997.5009765625,,,361.5582580566406,364.7737121582031,429.30133056640625,1979.8626708984375,310.7304992675781,763.5740356445312
235,351.9150085449219,365.00885009765625,429.3907165527344,1997.5152587890625,302.42425537109375,705.55322265625,360.1884460449219,358.2169494628906,430.0572814941406,1979.8482666015625,309.35418701171875,753.1775512695312
236,345.0870361328125,384.8003234863281,430.139892578125,1997.5009765625,,,358.8135986328125,351.6360778808594,430.7378234863281,1981.8126220703125,,
237,342.3966064453125,397.82989501953125,430.8890686035156,1997.4866943359375,,,356.0482177734375,351.70361328125,431.4930419921875,1981.798095703125,291.7045593261719,667.6375732421875
238,341.0587158203125,404.3090515136719,431.63824462890625,1997.472412109375,,,353.2828674316406,351.77117919921875,433.00347900390625,1981.7691650390625,,
239,339.7257080078125,410.7646484375,432.3874206542969,1997.4581298828125,,,349.1474609375,358.4864196777344,433.6803894042969,1983.729736328125,278.92962646484375,606.1143188476562
240,337.00579833984375,410.83056640625,432.31109619140625,1999.401611328125,274.0709533691406,617.64208984375,343.60455322265625,352.007568359375,434.4348449707031,1983.71533203125,270.3406066894531,571.6036376953125
241,334.24664306640625,404.4742736816406,432.31109619140625,1999.401611328125,268.04876708984375,583.3089599609375,338.0414123535156,345.5050048828125,433.60223388671875,1985.70068359375,,
242,330.1595153808594,404.57342529296875,431.63824462890625,1997.472412109375,263.3692321777344,554.140625,333.88623046875,345.6065979003906,433.6803894042969,1983.729736328125,257.1178894042969,518.474853515625
243,324.65338134765625,398.2606201171875,430.139892578125,1997.5009765625,257.1178894042969,518.474853515625,324.1912536621094,345.8435974121094,433.60223388671875,1985.70068359375,,
244,319.12738037109375,391.925048828125,429.3907165527344,1997.5152587890625,250.73336791992188,482.0493469238281,318.5825500488281,339.3181457519531,432.8485107421875,1985.715087890625,,
245,310.92425537109375,392.1243591308594,429.3907165527344,1997.5152587890625,244.21136474609375,444.83953857421875,311.6453857421875,339.4878845214844,431.34112548828125,1985.743896484375,,
246,305.6391296386719,405.1681823730469,428.6415710449219,1997.5296630859375,238.90896606445312,406.78680419921875,308.95751953125,346.2160339355469,430.6625671386719,1983.7874755859375,,
247,301.2547912597656,385.8663024902344,427.8205871582031,1999.4873046875,232.34031677246094,374.4876708984375,307.4832458496094,339.5897216796875,429.1536865234375,1983.8162841796875,,
248,299.78265380859375,379.3853454589844,427.0721740722656,1999.5015869140625,225.40887451171875,334.9126892089844,301.8337707519531,333.041015625,428.3992614746094,1983.8306884765625,,
249,296.93060302734375,372.9141540527344,425.57537841796875,1999.5301513671875,218.32176208496094,294.44891357421875,300.54656982421875,339.75946044921875,425.38153076171875,1983.888427734375,,
250,294.1815185546875,372.98114013671875,424.0785827636719,1999.5587158203125,212.494384765625,253.03091430664062,293.4946594238281,333.2452392578125,423.8044128417969,1985.8880615234375,,
251,291.4324951171875,373.048095703125,422.5818176269531,1999.5872802734375,205.38473510742188,217.84364318847656,301.8337707519531,333.041015625,421.5434875488281,1985.9312744140625,,
252,285.9346008300781,373.1820373535156,419.58831787109375,1999.6444091796875,197.83248901367188,174.69235229492188,297.6641540527344,333.14312744140625,420.65972900390625,1989.8751220703125,,
253,283.1856994628906,373.2489929199219,417.4045715332031,1997.744140625,191.57083129882812,130.49143981933594,294.8844909667969,333.2112121582031,418.4033508300781,1989.918212890625,197.20306396484375,388.396728515625
254,276.4594421386719,379.9530334472656,415.1572570800781,1997.7869873046875,183.6751708984375,85.27804565429688,267.0904846191406,333.8918762207031,416.14703369140625,1989.96142578125,,
255,267.0195007324219,386.6988525390625,412.96697998046875,1995.8829345703125,,,273.88641357421875,327.0142822265625,413.8907165527344,1990.0045166015625,,
256,258.8041687011719,386.8986511230469,411.3564758300781,1999.8013916015625,,,279.45538330078125,326.8777770996094,412.27349853515625,1993.946533203125,,
257,256.0657958984375,386.9652404785156,409.75238037109375,2003.7042236328125,,,275.2786560058594,326.9801330566406,410.7174987792969,1995.9259033203125,,
258,247.85104370117188,387.1650085449219,408.9527282714844,2005.6497802734375,,,265.5333251953125,327.2190246582031,409.1646423339844,1997.9013671875,,
259,239.63673400878906,387.3647766113281,407.4093322753906,2007.605712890625,,,254.3966064453125,327.49200439453125,406.1182556152344,1999.9013671875,,
260,234.38278198242188,393.9841613769531,405.12445068359375,2009.57177734375,,,254.3966064453125,327.49200439453125,403.87335205078125,1999.9442138671875,,
261,230.28341674804688,394.0837707519531,402.10028076171875,2011.5482177734375,,,251.80592346191406,334.2662048339844,401.5829162597656,2001.9259033203125,,
262,226.1841583251953,394.1833801269531,399.0821838378906,2013.5206298828125,,,249.02706909179688,334.3342590332031,400.04388427734375,2003.889404296875,,
263,223.45138549804688,394.2497863769531,396.77197265625,2017.3831787109375,,,243.2606658935547,327.7649841308594,398.5503234863281,2003.9178466796875,,
264,222.0850067138672,394.282958984375,395.2887878417969,2017.411376953125,,,236.30111694335938,327.9355773925781,398.5079040527344,2005.848876953125,,
265,221.84054565429688,387.7975769042969,395.2499084472656,2019.3157958984375,,,230.50076293945312,321.342529296875,398.5079040527344,2005.848876953125,,
266,219.10284423828125,387.8641357421875,395.9907531738281,2019.3016357421875,,,226.5582733154297,328.17437744140625,398.5079040527344,2005.848876953125,,
267,216.36520385742188,387.93072509765625,396.73162841796875,2019.28759765625,,,220.9912109375,328.31085205078125,398.5079040527344,2005.848876953125,,
268,213.3672332763672,381.48870849609375,396.73162841796875,2019.28759765625,,,218.20774841308594,328.3790588378906,398.5079040527344,2005.848876953125,,
269,209.5213165283203,388.09716796875,397.4725036621094,2019.2735595703125,,,214.0326690673828,328.4814147949219,399.2539367675781,2005.834716796875,,
270,204.04640197753906,388.2303161621094,397.4725036621094,2019.2735595703125,,,210.70999145507812,315.06817626953125,399.2970886230469,2003.903564453125,,
271,199.94036865234375,388.3301696777344,397.4725036621094,2019.2735595703125,,,210.98016357421875,321.8214416503906,398.5503234863281,2003.9178466796875,,
272,195.54150390625,381.9225769042969,397.5135803222656,2017.369140625,,,206.79750061035156,321.924072265625,398.5928039550781,2001.98291015625,,
273,187.005859375,375.5920715332031,397.5135803222656,2017.369140625,,,196.74224853515625,315.4111633300781,398.5928039550781,2001.98291015625,,
274,185.31956481933594,369.0708923339844,397.55474853515625,2015.4609375,,,193.64637756347656,308.702392578125,398.6354064941406,2000.044189453125,,
275,183.94349670410156,369.10443115234375,396.81243896484375,2015.47509765625,,,188.36219787597656,315.616943359375,397.9290466308594,1998.1158447265625,,
276,181.19139099121094,369.1715393066406,396.81243896484375,2015.47509765625,,,185.56895446777344,315.6855163574219,398.0131530761719,1994.2188720703125,,
277,181.19139099121094,369.1715393066406,396.1098937988281,2013.5772705078125,,,182.7757568359375,315.7541198730469,397.26263427734375,1994.2332763671875,,
278,183.94349670410156,369.10443115234375,395.3668212890625,2013.5914306640625,,,175.45663452148438,309.1494445800781,396.51214599609375,1994.24755859375,108.9751968383789,32.815467834472656
279,183.94349670410156,369.10443115234375,394.6621398925781,2011.68994140625,,,174.05752563476562,309.183837890625,395.7616271972656,1994.2618408203125,109.47045135498047,40.661041259765625
280,182.5674285888672,369.13800048828125,394.70062255859375,2009.7703857421875,,,-452.9632263183594,-151.0644989013672,395.05029296875,1992.322021484375,109.96372985839844,48.47521209716797
281,181.19139099121094,369.1715393066406,394.7391662597656,2007.8470458984375,,,-452.9632263183594,-151.0644989013672,395.05029296875,1992.322021484375,,
282,179.49134826660156,362.6266784667969,394.0697326660156,2004.0032958984375,,,150.6576385498047,316.54278564453125,393.5855407714844,1990.392578125,,
283,176.7342529296875,362.6939697265625,393.3976135253906,2000.14404296875,,,146.4688262939453,316.6456604003906,393.5855407714844,1990.392578125,,
284,175.35572814941406,362.7276306152344,392.6860656738281,1998.2158203125,,,141.2838897705078,323.5313415527344,391.2940979003906,1992.393798828125,,
285,161.5711212158203,363.06402587890625,391.1881103515625,1998.2445068359375,,,139.48770141601562,316.81707763671875,390.5428771972656,1992.4080810546875,,
286,149.16603088378906,363.36676025390625,390.4391174316406,1998.2587890625,,,136.69532775878906,316.8856506347656,389.0404357910156,1992.436767578125,,
287,141.88099670410156,356.93475341796875,389.6901550292969,1998.2730712890625,,,131.1107635498047,317.0227966308594,388.2892150878906,1992.451171875,,
288,139.11949157714844,357.002197265625,388.9082336425781,2000.229736328125,,,126.49493408203125,310.3528137207031,388.2892150878906,1992.451171875,,
289,133.59661865234375,357.1370849609375,388.1600036621094,2000.2440185546875,,,126.49493408203125,310.3528137207031,388.2892150878906,1992.451171875,,
290,130.83526611328125,357.2045593261719,388.12786865234375,2002.1824951171875,,,125.09625244140625,310.38720703125,388.2892150878906,1992.451171875,,
291,126.69332885742188,357.30572509765625,388.12786865234375,2002.1824951171875,,,124.13034057617188,317.1941833496094,388.3216857910156,1990.4931640625,,
292,123.93209075927734,357.3731689453125,388.0957946777344,2004.1171875,,,121.3382568359375,317.26275634765625,389.0736389160156,1990.478759765625,,
293,122.98077392578125,364.0057678222656,388.0957946777344,2004.1171875,,,121.77458190917969,324.0099792480469,388.3216857910156,1990.4931640625,,
294,121.60272216796875,364.0393981933594,388.842529296875,2004.1029052734375,,,120.38114929199219,324.044189453125,388.3216857910156,1990.4931640625,,
295,121.60272216796875,364.0393981933594,388.8753356933594,2002.168212890625,,,118.98773956298828,324.078369140625,388.3216857910156,1990.4931640625,,
296,127.07513427734375,447.6662902832031,388.9082336425781,2000.229736328125,,,119.94223022460938,317.2970275878906,388.35418701171875,1988.53125,,
297,133.6129608154297,527.44482421875,388.1922302246094,1998.3016357421875,,,119.94223022460938,317.2970275878906,387.6014709472656,1988.545654296875,153.94842529296875,514.8991088867188
298,131.78028869628906,478.73553466796875,386.7250671386719,1996.384033203125,,,119.50167083740234,310.5246887207031,385.3728942871094,1986.623046875,,
299,130.3021697998047,434.95782470703125,383.7262878417969,1996.4412841796875,,,120.90029907226562,310.4903259277344,383.1398620605469,1984.6966552734375,159.82179260253906,614.6402587890625
300,129.20025634765625,396.5398864746094,379.9778747558594,1996.5128173828125,,,121.3382568359375,317.26275634765625,380.8521728515625,1986.70947265625,164.6751251220703,653.9845581054688
301,128.91067504882812,370.4462890625,376.22955322265625,1996.5843505859375,,,122.29893493652344,310.4559326171875,377.1062927246094,1984.81201171875,167.22682189941406,697.8919677734375
302,129.03648376464844,350.6145324707031,371.74749755859375,1994.7205810546875,,,122.29893493652344,310.4559326171875,372.56451416015625,1986.8680419921875,,
303,130.0025634765625,343.9324035644531,366.4949035644531,1994.8209228515625,,,121.3382568359375,317.26275634765625,368.79754638671875,1986.9400634765625,173.64451599121094,787.3842163085938
304,128.61680603027344,343.96630859375,361.9928283691406,1994.9068603515625,,,121.77458190917969,324.0099792480469,364.28570556640625,1985.0572509765625,178.66232299804688,832.7533569335938
305,128.61680603027344,343.96630859375,358.99151611328125,1994.9642333984375,,,121.77458190917969,324.0099792480469,359.76104736328125,1985.1439208984375,182.35708618164062,876.8631591796875
306,128.61680603027344,343.96630859375,355.2399597167969,1995.0357666015625,,,122.73429107666016,317.2284851074219,357.498779296875,1985.1871337890625,184.25076293945312,910.3359375
307,128.61680603027344,343.96630859375,351.4973449707031,1999.0020751953125,,,124.13034057617188,317.1941833496094,354.4824523925781,1985.244873046875,,
308,130.41969299316406,350.5807189941406,350.0057067871094,2000.9720458984375,,,126.92247009277344,317.1256408691406,352.9831848144531,1991.1685791015625,,
309,131.8029022216797,350.5469055175781,348.5244140625,2004.8717041015625,,,129.71466064453125,317.05706787109375,349.9760437011719,1991.22607421875,,
310,133.18614196777344,350.5130920410156,345.5589294433594,2008.7843017578125,,,134.88726806640625,310.14654541015625,348.49481201171875,1997.1138916015625,,
311,137.33590698242188,350.4116516113281,343.34881591796875,2012.6669921875,,,136.28602600097656,310.1121826171875,347.01361083984375,2001.029052734375,,
312,138.7191925048828,350.3778381347656,343.37371826171875,2016.4920654296875,,,137.684814453125,310.0777893066406,345.5486145019531,2006.8583984375,206.8284454345703,1197.1219482421875
313,140.50022888183594,356.9684753417969,339.69549560546875,2020.372314453125,,,139.48770141601562,316.81707763671875,344.05706787109375,2006.8868408203125,210.1490478515625,1239.1031494140625
314,141.88099670410156,356.93475341796875,339.74346923828125,2026.0587158203125,,,139.08360290527344,310.0434265136719,339.6311340332031,2012.73779296875,212.3439178466797,1279.8424072265625
315,145.6357879638672,350.208740234375,336.8274841308594,2029.886962890625,,,140.88389587402344,316.7828063964844,336.6761474609375,2014.708740234375,216.23768615722656,1333.4371337890625
316,148.0186309814453,343.4915771484375,333.9013977050781,2031.8233642578125,,,140.88389587402344,316.7828063964844,335.1700134277344,2012.82275390625,219.6194610595703,1378.1689453125
317,150.79052734375,343.42376708984375,331.00555419921875,2035.6290283203125,,,142.2801055908203,316.7485046386719,332.7557067871094,1997.4144287109375,223.2312469482422,1427.9178466796875
318,153.1874237060547,336.681396484375,329.5619201660156,2037.526123046875,,,144.28375244140625,303.10650634765625,329.9655456542969,2012.921875,225.881103515625,1460.01904296875
319,155.9645538330078,336.6133728027344,326.654541015625,2039.4473876953125,,,146.07774353027344,309.87152099609375,328.2314453125,1995.5516357421875,229.420654296875,1509.722900390625
320,158.3756103515625,329.8456726074219,325.218017578125,2041.3370361328125,,,147.08670043945312,303.0375671386719,327.0489196777344,2016.802734375,234.78004455566406,1577.7744140625
321,160.79566955566406,323.0526428222656,322.28778076171875,2041.392578125,,,151.29122924804688,302.93414306640625,324.0177917480469,2013.03515625,237.41995239257812,1611.791748046875
322,163.58326721191406,322.9842529296875,321.55523681640625,2041.406494140625,,,153.71604919433594,296.0396423339844,321.2503356933594,2024.5181884765625,239.09974670410156,1644.8626708984375
323,166.3709259033203,322.9158630371094,319.3576354980469,2041.4481201171875,,,156.52442932128906,295.9704895019531,319.1419982910156,2030.2227783203125,243.2657470703125,1692.712890625
324,169.1586151123047,322.84747314453125,317.1978759765625,2043.347900390625,,,162.82179260253906,282.0681457519531,317.66827392578125,2030.250732421875,,
325,173.34027099609375,322.7449035644531,317.23565673828125,2045.2022705078125,247.88925170898438,1785.1402587890625,167.40513610839844,288.84173583984375,312.4677429199219,2028.465087890625,248.6015167236328,1782.7257080078125
326,177.5220184326172,322.6423034667969,315.7342834472656,2043.3756103515625,273.09716796875,1833.8546142578125,174.7801513671875,295.52099609375,312.51043701171875,2030.3486328125,,
327,180.30992126464844,322.57391357421875,315.0024719238281,2043.389404296875,297.1241455078125,1878.216552734375,177.25404357910156,288.5990295410156,316.1163330078125,2026.507568359375,,
328,183.09786987304688,322.5054931640625,312.8070983886719,2043.4310302734375,255.981201171875,1850.099609375,179.73728942871094,281.65087890625,316.1163330078125,2026.507568359375,,
329,187.27989196777344,322.40289306640625,314.27069091796875,2043.4033203125,254.69529724121094,1856.869873046875,182.2299346923828,274.6764221191406,313.1210632324219,2024.672607421875,256.0885925292969,1852.3507080078125
330,188.9844970703125,329.09539794921875,316.466064453125,2043.3616943359375,255.2831573486328,1852.366455078125,183.642333984375,274.6415710449219,312.4249267578125,2026.5777587890625,256.68072509765625,1847.827880859375
331,190.37596130371094,329.061279296875,317.9296875,2043.333984375,255.87356567382812,1847.84375,185.0547332763672,274.606689453125,310.2550964355469,2028.507080078125,257.2754211425781,1843.2855224609375
332,191.76742553710938,329.02716064453125,317.892578125,2041.4759521484375,254.8486785888672,1843.3331298828125,188.5106964111328,288.3216247558594,309.517578125,2028.5211181640625,,
333,193.15892028808594,328.9930725097656,311.2999572753906,2041.600830078125,254.8486785888672,1843.3331298828125,193.0380401611328,295.0714416503906,308.87261962890625,2032.2984619140625,,
334,195.644287109375,322.19769287109375,307.6375427246094,2041.6702880859375,254.73947143554688,1841.0625,193.3427734375,301.899658203125,308.0895690917969,2030.4326171875,,
335,198.1389617919922,315.3768615722656,305.44012451171875,2041.7119140625,255.5492706298828,1841.046630859375,195.84713745117188,295.0022888183594,305.0924377441406,2028.6051025390625,,
336,200.93243408203125,315.3082580566406,304.7076416015625,2041.725830078125,255.44070434570312,1838.7711181640625,197.251708984375,294.96771240234375,305.0924377441406,2028.6051025390625,,
337,205.40330505371094,321.958251953125,304.7076416015625,2041.725830078125,255.44070434570312,1838.7711181640625,201.17543029785156,288.0094909667969,304.2532653808594,2024.8411865234375,,
338,209.5859375,321.85565185546875,305.44012451171875,2041.7119140625,255.33189392089844,1836.49072265625,206.52395629882812,280.9901428222656,304.30413818359375,2026.7320556640625,,
339,215.16294860839844,321.71881103515625,309.8349914550781,2041.628662109375,255.33189392089844,1836.49072265625,210.7538604736328,280.8858337402344,302.0364074707031,2024.88330078125,,
340,220.7401580810547,321.5820007324219,307.6375427246094,2041.6702880859375,255.2228546142578,1834.205322265625,217.803955078125,280.7119140625,300.5038757324219,2023.0169677734375,281.7562561035156,1702.3232421875
341,225.16648864746094,328.20849609375,305.44012451171875,2041.7119140625,255.2228546142578,1834.205322265625,223.4442596435547,280.5727844238281,301.2435607910156,2023.0029296875,288.7634582519531,1646.57421875
342,229.34188842773438,328.10614013671875,304.7576599121094,2043.58349609375,255.92689514160156,1831.8990478515625,226.2644805908203,280.50323486328125,302.0894775390625,2026.774169921875,294.0054626464844,1610.6402587890625
343,231.8951873779297,321.3083190917969,304.17742919921875,2049.14892578125,255.92689514160156,1831.8990478515625,228.8456573486328,273.5255432128906,303.7713623046875,2034.2723388671875,300.12237548828125,1564.8560791015625
344,234.68408203125,321.2398986816406,303.49884033203125,2051.006103515625,255.81826782226562,1829.603759765625,233.08413696289062,273.4208984375,303.0878601074219,2036.1585693359375,307.296630859375,1511.1580810546875
345,238.86749267578125,321.13726806640625,303.6006164550781,2054.681884765625,255.81826782226562,1829.603759765625,236.1356964111328,280.2597351074219,303.0878601074219,2036.1585693359375,314.9062805175781,1461.3350830078125
346,240.26199340820312,321.1030578613281,303.0271301269531,2060.1826171875,255.7093963623047,1827.303466796875,240.3664093017578,280.1553649902344,303.13958740234375,2038.0272216796875,321.99005126953125,1419.315673828125
347,244.44557189941406,321.0003967285156,303.1293029785156,2063.822998046875,255.6002960205078,1824.9981689453125,246.00753784179688,280.0162353515625,301.77783203125,2041.78125,327.3398742675781,1375.895263671875
348,247.23468017578125,320.9319763183594,302.45697021484375,2065.651611328125,255.6002960205078,1824.9981689453125,251.8447265625,286.76080322265625,300.4754638671875,2047.37109375,330.0325927734375,1348.4407958984375
349,250.0238494873047,320.8635559082031,301.0633850097656,2067.490234375,255.49095153808594,1822.687744140625,257.4756774902344,286.6220397949219,298.2845764160156,2047.41259765625,337.7598571777344,1309.63623046875
350,254.3966064453125,327.49200439453125,299.6182556152344,2067.517333984375,256.30780029296875,1822.6717529296875,261.69903564453125,286.5179443359375,297.4973449707031,2045.5760498046875,347.7236022949219,1251.1187744140625
